yy m d hh mm ss cccccc lat lon TV TC FloV
2006 5 10 17 43 25 818166 33.804673 -116.780265 1.170000 18.915111 0.330000
2006 5 10 17 43 26 866361 33.804674 -116.780265 1.180000 19.171625 0.330000
2006 5 10 17 43 30 827580 33.804670 -116.780265 1.160000 18.657179 0.330000
2006 5 10 17 43 31 876351 33.804686 -116.780242 0.010000 0.000011 0.000000
2006 5 10 17 43 35 923517 33.804694 -116.780227 1.160000 18.657179 0.330000
2006 5 10 17 43 36 911192 33.804694 -116.780227 1.170000 18.915111 0.330000
2006 5 10 17 43 37 948759 33.804698 -116.780220 1.160000 18.657179 0.330000
2006 5 10 17 43 39 752922 33.804704 -116.780213 1.170000 18.915111 0.330000
2006 5 10 17 43 41 739043 33.804710 -116.780206 1.170000 18.915111 0.330000
2006 5 10 17 43 42 928772 33.804710 -116.780206 1.170000 18.915111 0.330000
2006 5 10 17 43 43 926846 33.804715 -116.780198 1.160000 18.657179 0.330000
2006 5 10 17 43 44 940480 33.804715 -116.780198 1.150000 18.397835 0.330000
2006 5 10 17 43 45 802035 33.804720 -116.780191 1.160000 18.657179 0.330000
2006 5 10 17 43 46 768033 33.804720 -116.780191 1.160000 18.657179 0.000000
2006 5 10 17 43 47 806305 33.804720 -116.780191 1.170000 18.915111 0.330000
2006 5 10 17 43 47 754938 33.804726 -116.780183 1.160000 18.657179 0.330000
2006 5 10 17 43 48 805697 33.804728 -116.780181 1.160000 18.657179 0.330000
2006 5 10 17 43 49 712431 33.804732 -116.780175 1.170000 18.915111 0.330000
2006 5 10 17 43 53 801305 33.804742 -116.780161 1.170000 18.915111 0.330000
2006 5 10 17 43 54 881196 33.804742 -116.780161 1.170000 18.915111 0.330000
2006 5 10 17 43 55 377826 33.804748 -116.780155 1.170000 18.915111 0.330000
2006 5 10 17 43 56 433687 33.804748 -116.780155 1.170000 18.915111 0.330000
2006 5 10 17 43 57 687184 33.804753 -116.780149 1.160000 18.657179 0.330000
2006 5 10 17 43 59 748661 33.804760 -116.780143 1.160000 18.657179 0.330000
2006 5 10 17 44 0 707640 33.804760 -116.780143 1.160000 18.657179 0.330000
2006 5 10 17 44 1 791343 33.804765 -116.780136 1.160000 18.657179 0.330000
2006 5 10 17 44 3 403706 33.804765 -116.780136 1.160000 18.657179 0.330000
2006 5 10 17 44 3 462787 33.804770 -116.780129 1.180000 19.171625 0.330000
2006 5 10 17 44 5 421233 33.804775 -116.780122 1.180000 19.171625 0.000000
2006 5 10 17 44 7 392224 33.804775 -116.780122 1.160000 18.657179 0.330000
2006 5 10 17 44 7 939213 33.804775 -116.780122 1.180000 19.171625 0.330000
2006 5 10 17 44 7 921605 33.804780 -116.780115 1.160000 18.657179 0.330000
2006 5 10 17 44 11 945003 33.804790 -116.780100 1.170000 18.915111 0.330000
2006 5 10 17 44 13 124514 33.804794 -116.780093 1.180000 19.171625 0.330000
2006 5 10 17 44 14 146783 33.804794 -116.780093 1.160000 18.657179 0.330000
2006 5 10 17 44 15 129042 33.804795 -116.780090 1.180000 19.171625 0.330000
2006 5 10 17 44 15 524098 33.804798 -116.780085 1.160000 18.657179 0.330000
2006 5 10 17 44 17 575611 33.804802 -116.780076 1.170000 18.915111 0.330000
2006 5 10 17 44 20 799378 33.804806 -116.780068 1.180000 19.171625 0.330000
2006 5 10 17 44 21 860249 33.804810 -116.780061 1.170000 18.915111 0.330000
2006 5 10 17 44 22 853163 33.804810 -116.780061 1.170000 18.915111 0.330000
2006 5 10 17 44 26 313814 33.804818 -116.780044 1.190000 19.426721 0.330000
2006 5 10 17 44 27 313329 33.804818 -116.780044 1.170000 18.915111 0.330000
2006 5 10 17 44 27 787854 33.804821 -116.780036 1.170000 18.915111 0.330000
2006 5 10 17 44 29 644292 33.804821 -116.780036 1.190000 19.426721 0.330000
2006 5 10 17 44 33 107209 33.804828 -116.780021 1.170000 18.915111 0.330000
2006 5 10 17 44 34 131915 33.804831 -116.780013 1.170000 18.915111 0.330000
2006 5 10 17 44 35 171580 33.804831 -116.780013 1.180000 19.171625 0.330000
2006 5 10 17 44 36 534030 33.804834 -116.780005 1.190000 19.426721 0.330000
2006 5 10 17 44 37 264362 33.804838 -116.779997 1.170000 18.915111 0.330000
2006 5 10 17 44 38 255515 33.804838 -116.779996 1.180000 19.171625 0.330000
2006 5 10 17 44 40 287570 33.804842 -116.779989 1.170000 18.915111 0.330000
2006 5 10 17 44 43 676304 33.804849 -116.779973 1.190000 19.426721 0.330000
2006 5 10 17 44 46 638313 33.804852 -116.779965 1.180000 19.171625 0.330000
2006 5 10 17 44 47 698353 33.804854 -116.779956 1.190000 19.426721 0.330000
2006 5 10 17 44 49 81938 33.804854 -116.779956 1.190000 19.426721 0.330000
2006 5 10 17 44 50 110239 33.804857 -116.779947 1.180000 19.171625 0.330000
2006 5 10 17 44 51 120087 33.804859 -116.779939 1.190000 19.426721 0.330000
2006 5 10 17 44 53 542959 33.804859 -116.779939 1.190000 19.426721 0.340000
2006 5 10 17 44 53 518214 33.804863 -116.779931 1.190000 19.426721 0.330000
2006 5 10 17 44 57 891831 33.804869 -116.779912 1.190000 19.426721 0.330000
2006 5 10 17 45 0 996231 33.804869 -116.779912 1.180000 19.171625 0.340000
2006 5 10 17 45 0 6531 33.804871 -116.779903 1.190000 19.426721 0.340000
2006 5 10 17 45 1 481882 33.804871 -116.779903 1.170000 18.915111 0.330000
2006 5 10 17 45 1 538794 33.804871 -116.779902 1.180000 19.171625 0.330000
2006 5 10 17 45 2 536784 33.804871 -116.779902 1.190000 19.426721 0.330000
2006 5 10 17 45 6 176359 33.804877 -116.779886 1.170000 18.915111 0.330000
2006 5 10 17 45 5 230224 33.804879 -116.779877 1.190000 19.426721 0.330000
2006 5 10 17 45 6 275194 33.804879 -116.779877 1.180000 19.171625 0.340000
2006 5 10 17 45 7 844191 33.804879 -116.779877 1.190000 19.426721 0.330000
2006 5 10 17 45 9 960288 33.804884 -116.779860 1.180000 19.171625 0.340000
2006 5 10 17 45 11 760061 33.804884 -116.779859 1.180000 19.171625 0.330000
2006 5 10 17 45 12 754282 33.804884 -116.779859 1.170000 18.915111 0.330000
2006 5 10 17 45 12 826942 33.804886 -116.779850 1.170000 18.915111 0.340000
2006 5 10 17 45 15 306296 33.804892 -116.779832 1.190000 19.426721 0.340000
2006 5 10 17 45 16 329167 33.804892 -116.779832 1.170000 18.915111 0.340000
2006 5 10 17 45 19 154987 33.804894 -116.779823 1.190000 19.426721 0.330000
2006 5 10 17 45 22 137160 33.804896 -116.779814 1.180000 19.171625 0.330000
2006 5 10 17 45 21 158360 33.804898 -116.779804 1.190000 19.426721 0.330000
2006 5 10 17 45 23 916541 33.804902 -116.779796 1.170000 18.915111 0.330000
2006 5 10 17 45 24 926598 33.804902 -116.779796 1.190000 19.426721 0.330000
2006 5 10 17 45 25 943196 33.804907 -116.779787 1.180000 19.171625 0.330000
2006 5 10 17 45 29 634259 33.804915 -116.779769 1.180000 19.171625 0.340000
2006 5 10 17 45 31 692083 33.804919 -116.779759 1.190000 19.426721 0.330000
2006 5 10 17 45 33 637665 33.804922 -116.779751 1.180000 19.171625 0.340000
2006 5 10 17 45 36 701412 33.804926 -116.779667 1.190000 19.426721 0.340000
2006 5 10 17 45 37 681973 33.804929 -116.779734 1.180000 19.171625 0.340000
2006 5 10 17 45 39 949268 33.804930 -116.779733 1.180000 19.171625 0.330000
2006 5 10 17 45 40 15366 33.804933 -116.779725 1.180000 19.171625 0.330000
2006 5 10 17 45 44 2089 33.804941 -116.779709 1.170000 18.915111 0.340000
2006 5 10 17 45 45 49085 33.804941 -116.779709 1.190000 19.426721 0.330000
2006 5 10 17 45 46 103063 33.804945 -116.779702 1.170000 18.915111 0.340000
2006 5 10 17 45 47 6270 33.804947 -116.779700 1.170000 18.915111 0.330000
2006 5 10 17 45 48 26192 33.804950 -116.779695 1.180000 19.171625 0.340000
2006 5 10 17 45 52 323919 33.804962 -116.779681 1.180000 19.171625 0.340000
2006 5 10 17 45 53 334403 33.804962 -116.779681 1.180000 19.171625 0.340000
2006 5 10 17 45 53 195203 33.804967 -116.779675 1.180000 19.171625 0.340000
2006 5 10 17 45 54 559111 33.804967 -116.779675 1.180000 19.171625 0.340000
2006 5 10 17 45 56 568993 33.804972 -116.779675 1.180000 19.171625 0.340000
2006 5 10 17 45 57 511215 33.804977 -116.779661 1.180000 19.171625 0.000000
2006 5 10 17 46 0 377420 33.804977 -116.779661 1.180000 19.171625 0.330000
2006 5 10 17 45 59 393550 33.804981 -116.779654 1.180000 19.171625 0.340000
2006 5 10 17 46 0 458814 33.804981 -116.779654 1.180000 19.171625 0.340000
2006 5 10 17 46 2 452476 33.804987 -116.779654 1.190000 19.426721 0.340000
2006 5 10 17 46 3 491404 33.804993 -116.779642 1.190000 19.426721 0.340000
2006 5 10 17 46 4 493154 33.804994 -116.779641 1.180000 19.171625 0.340000
2006 5 10 17 46 5 510284 33.804994 -116.779641 1.190000 19.426721 0.340000
2006 5 10 17 46 6 531493 33.804998 -116.779637 1.180000 19.171625 0.340000
2006 5 10 17 46 7 598264 33.804999 -116.779633 1.180000 19.171625 0.340000
2006 5 10 17 46 9 554102 33.805010 -116.779625 1.170000 18.915111 0.340000
2006 5 10 17 46 11 402682 33.805010 -116.779625 1.170000 18.915111 0.340000
2006 5 10 17 46 12 390743 33.805016 -116.779619 1.170000 18.915111 0.340000
2006 5 10 17 46 13 382899 33.805016 -116.779619 1.180000 19.171625 0.340000
2006 5 10 17 46 16 423491 33.805027 -116.779606 1.180000 19.171625 0.330000
2006 5 10 17 46 17 431602 33.805027 -116.779606 1.190000 19.426721 0.340000
2006 5 10 17 46 18 441943 33.805033 -116.779599 1.180000 19.171625 0.340000
2006 5 10 17 46 19 392877 33.805033 -116.779599 1.190000 19.426721 0.340000
2006 5 10 17 46 20 411720 33.805039 -116.779592 1.180000 19.171625 0.340000
2006 5 10 17 46 21 406330 33.805045 -116.779586 1.170000 18.915111 0.340000
2006 5 10 17 46 22 432220 33.805045 -116.779586 1.190000 19.426721 0.330000
2006 5 10 17 46 23 414848 33.805051 -116.779579 1.190000 19.426721 0.340000
2006 5 10 17 46 24 399073 33.805051 -116.779579 1.190000 19.426721 0.000000
2006 5 10 17 46 25 383828 33.805051 -116.779579 1.180000 19.171625 0.340000
2006 5 10 17 46 26 371847 33.805056 -116.779572 1.180000 19.171625 0.330000
2006 5 10 17 46 28 354784 33.805062 -116.779566 1.180000 19.171625 0.330000
2006 5 10 17 46 29 354946 33.805062 -116.779550 1.190000 19.426721 0.340000
2006 5 10 17 46 30 368296 33.805067 -116.779559 1.180000 19.171625 0.340000
2006 5 10 17 46 31 355253 33.805067 -116.779559 1.180000 19.171625 0.340000
2006 5 10 17 46 32 359929 33.805072 -116.779552 1.170000 18.915111 0.340000
2006 5 10 17 46 33 368165 33.805073 -116.779552 1.170000 18.915111 0.340000
2006 5 10 17 46 34 368061 33.805073 -116.779552 1.170000 18.915111 0.330000
2006 5 10 17 46 33 360421 33.805078 -116.779546 1.180000 19.171625 0.340000
2006 5 10 17 46 34 398759 33.805078 -116.779546 1.180000 19.171625 0.330000
2006 5 10 17 46 35 433533 33.805084 -116.779541 0.000000 nan 0.000000
2006 5 10 17 46 36 424735 33.805084 -116.779541 0.000000 nan 0.340000
2006 5 10 17 46 37 375269 33.805084 -116.779541 1.180000 19.171625 0.340000
2006 5 10 17 46 39 40037 33.805089 -116.779535 1.180000 19.171625 0.340000
2006 5 10 17 46 39 27944 33.805090 -116.779534 1.180000 19.171625 0.330000
2006 5 10 17 46 40 51407 33.805095 -116.779529 1.180000 19.171625 0.330000
2006 5 10 17 46 44 132830 33.805107 -116.779518 1.180000 19.171625 0.340000
2006 5 10 17 46 46 125772 33.805112 -116.779512 1.180000 19.171625 0.000000
2006 5 10 17 46 47 95946 33.805112 -116.779512 1.180000 19.171625 0.340000
2006 5 10 17 46 48 109508 33.805118 -116.779506 1.180000 19.171625 0.340000
2006 5 10 17 46 50 978487 33.805124 -116.779500 1.170000 18.915111 0.340000
2006 5 10 17 46 51 971496 33.805129 -116.779494 1.190000 19.426721 0.330000
2006 5 10 17 46 53 971957 33.805135 -116.779488 1.190000 19.426721 0.330000
2006 5 10 17 46 54 23129 33.805136 -116.779488 1.180000 19.171625 0.330000
2006 5 10 17 46 56 42050 33.805140 -116.779482 1.170000 18.915111 0.340000
2006 5 10 17 46 57 91289 33.805140 -116.779482 1.180000 19.171625 0.340000
2006 5 10 17 46 57 140147 33.805146 -116.779477 1.180000 19.171625 0.340000
2006 5 10 17 46 58 203432 33.805146 -116.779477 1.180000 19.171625 0.340000
2006 5 10 17 46 59 254333 33.805150 -116.779469 1.190000 19.426721 0.340000
2006 5 10 17 47 0 305468 33.805150 -116.779469 1.180000 19.171625 0.330000
2006 5 10 17 47 2 458102 33.805150 -116.779469 1.170000 18.915111 0.330000
2006 5 10 17 47 1 509849 33.805155 -116.779465 1.170000 18.915111 0.340000
2006 5 10 17 47 2 482723 33.805155 -116.779465 1.170000 18.915111 0.000000
2006 5 10 17 47 4 511611 33.805159 -116.779465 1.180000 19.171625 0.340000
2006 5 10 17 47 5 497521 33.805165 -116.779457 1.170000 18.915111 0.340000
2006 5 10 17 47 7 311936 33.805165 -116.779457 1.190000 19.426721 0.340000
2006 5 10 17 47 8 324076 33.805171 -116.779452 1.170000 18.915111 0.340000
2006 5 10 17 47 9 294213 33.805171 -116.779452 1.170000 18.915111 0.340000
2006 5 10 17 47 9 323093 33.805178 -116.779446 1.190000 19.426721 0.340000
2006 5 10 17 47 10 317265 33.805178 -116.779446 1.180000 19.171625 0.340000
2006 5 10 17 47 12 250024 33.805178 -116.779446 1.170000 18.915111 0.340000
2006 5 10 17 47 12 237547 33.805184 -116.779439 1.170000 18.915111 0.000000
2006 5 10 17 47 15 237762 33.805197 -116.779425 1.180000 19.171625 0.340000
2006 5 10 17 47 18 326442 33.805203 -116.779416 1.180000 19.171625 0.340000
2006 5 10 17 47 20 273855 33.805203 -116.779416 1.190000 19.426721 0.340000
2006 5 10 17 47 20 334017 33.805209 -116.779409 1.190000 19.426721 0.340000
2006 5 10 17 47 21 354403 33.805216 -116.779400 1.180000 19.171625 0.340000
2006 5 10 17 47 22 376543 33.805216 -116.779400 1.190000 19.426721 0.340000
2006 5 10 17 47 23 388122 33.805223 -116.779393 1.180000 19.171625 0.330000
2006 5 10 17 47 25 330061 33.805223 -116.779393 1.180000 19.171625 0.340000
2006 5 10 17 47 27 381604 33.805236 -116.779378 1.180000 19.171625 0.340000
2006 5 10 17 47 28 636928 33.805239 -116.779376 1.180000 19.171625 0.340000
2006 5 10 17 47 29 718567 33.805167 -116.779376 1.190000 19.426721 0.330000
2006 5 10 17 47 30 731994 33.805245 -116.779372 1.180000 19.171625 0.340000
2006 5 10 17 47 33 135798 33.805245 -116.779372 1.190000 19.426721 0.340000
2006 5 10 17 47 32 177196 33.805253 -116.779367 1.180000 19.171625 0.340000
2006 5 10 17 47 33 205509 33.805261 -116.779361 1.180000 19.171625 0.340000
2006 5 10 17 47 34 639533 33.805261 -116.779361 1.180000 19.171625 0.340000
2006 5 10 17 47 37 21576 33.805269 -116.779355 1.180000 19.171625 0.340000
2006 5 10 17 47 38 43225 33.805269 -116.779355 1.180000 19.171625 0.340000
2006 5 10 17 47 39 594537 33.805269 -116.779355 1.180000 19.171625 0.340000
2006 5 10 17 47 38 669553 33.805276 -116.779349 1.180000 19.171625 0.340000
2006 5 10 17 47 39 658098 33.805284 -116.779343 1.190000 19.426721 0.340000
2006 5 10 17 47 42 218740 33.805284 -116.779343 1.180000 19.171625 0.340000
2006 5 10 17 47 41 252219 33.805285 -116.779342 1.180000 19.171625 0.340000
2006 5 10 17 47 42 304891 33.805290 -116.779336 1.170000 18.915111 0.340000
2006 5 10 17 47 46 75215 33.805298 -116.779331 1.180000 19.171625 0.340000
2006 5 10 17 47 47 139717 33.805298 -116.779331 1.190000 19.426721 0.340000
2006 5 10 17 47 47 234830 33.805313 -116.779318 1.180000 19.171625 0.340000
2006 5 10 17 47 48 277596 33.805315 -116.779316 1.180000 19.171625 0.340000
2006 5 10 17 47 49 552997 33.805320 -116.779311 1.180000 19.171625 0.340000
2006 5 10 17 47 53 644444 33.805336 -116.779298 1.180000 19.171625 0.340000
2006 5 10 17 47 55 978760 33.805344 -116.779291 1.180000 19.171625 0.340000
2006 5 10 17 47 59 121906 33.805333 -116.779291 1.180000 19.171625 0.340000
2006 5 10 17 47 59 260644 33.805351 -116.779284 1.180000 19.171625 0.340000
2006 5 10 17 48 0 235209 33.805361 -116.779274 1.180000 19.171625 0.340000
2006 5 10 17 48 2 984879 33.805367 -116.779269 1.170000 18.915111 0.340000
2006 5 10 17 48 3 576603 33.805376 -116.779262 1.190000 19.426721 0.340000
2006 5 10 17 48 9 824716 33.805400 -116.779242 1.180000 19.171625 0.340000
2006 5 10 17 48 10 812473 33.805400 -116.779242 1.170000 18.915111 0.340000
2006 5 10 17 48 14 99953 33.805417 -116.779229 1.180000 19.171625 0.340000
2006 5 10 17 48 15 320517 33.805424 -116.779220 1.180000 19.171625 0.340000
2006 5 10 17 48 16 308421 33.805424 -116.779220 1.180000 19.171625 0.340000
2006 5 10 17 48 23 448374 33.805440 -116.779207 1.180000 19.171625 0.340000
2006 5 10 17 48 24 469886 33.805440 -116.779207 1.180000 19.171625 0.340000
2006 5 10 17 48 24 667101 33.805456 -116.779195 1.170000 18.915111 0.340000
2006 5 10 17 48 25 640834 33.805456 -116.779195 1.180000 19.171625 0.340000
2006 5 10 17 48 28 608546 33.805471 -116.779182 1.190000 19.426721 0.340000
2006 5 10 17 48 30 947584 33.805471 -116.779182 1.190000 19.426721 0.340000
2006 5 10 17 48 34 313 33.805496 -116.779166 1.180000 19.171625 0.340000
2006 5 10 17 48 37 890753 33.805496 -116.779166 1.170000 18.915111 0.340000
2006 5 10 17 48 38 604353 33.805515 -116.779156 1.180000 19.171625 0.340000
2006 5 10 17 48 41 689355 33.805529 -116.779147 1.180000 19.171625 0.340000
2006 5 10 17 48 42 682406 33.805529 -116.779147 1.180000 19.171625 0.340000
2006 5 10 17 48 45 641044 33.805529 -116.779147 1.190000 19.426721 0.340000
2006 5 10 17 48 47 588904 33.805553 -116.779128 1.190000 19.426721 0.000000
2006 5 10 17 48 50 725873 33.805562 -116.779125 1.170000 18.915111 0.340000
2006 5 10 17 48 54 198858 33.805575 -116.779108 1.180000 19.171625 0.340000
2006 5 10 17 48 55 191882 33.805575 -116.779108 1.190000 19.426721 0.000000
2006 5 10 17 48 57 286939 33.805575 -116.779108 1.170000 18.915111 0.340000
2006 5 10 17 48 59 75073 33.805596 -116.779082 1.180000 19.171625 0.340000
2006 5 10 17 49 0 70005 33.805596 -116.779082 1.180000 19.171625 0.340000
2006 5 10 17 49 3 477449 33.805602 -116.779071 1.180000 19.171625 0.340000
2006 5 10 17 49 3 478330 33.805609 -116.779064 1.180000 19.171625 0.340000
2006 5 10 17 49 5 454477 33.805609 -116.779064 1.180000 19.171625 0.340000
2006 5 10 17 49 7 820881 33.805625 -116.779053 1.180000 19.171625 0.340000
2006 5 10 17 49 8 796476 33.805625 -116.779053 1.170000 18.915111 0.340000
2006 5 10 17 49 9 944168 33.805633 -116.779052 1.180000 19.171625 0.340000
2006 5 10 17 49 13 406565 33.805645 -116.779033 1.180000 19.171625 0.340000
2006 5 10 17 49 16 588550 33.805645 -116.779033 1.190000 19.426721 0.340000
2006 5 10 17 49 21 154792 33.805656 -116.779015 1.180000 19.171625 0.340000
2006 5 10 17 49 24 178505 33.805655 -116.779015 1.180000 19.171625 0.340000
2006 5 10 17 49 25 643291 33.805655 -116.779015 1.180000 19.171625 0.340000
2006 5 10 17 49 26 601794 33.805655 -116.779015 1.180000 19.171625 0.340000
2006 5 10 17 49 28 667654 33.805643 -116.778993 1.190000 19.426721 0.340000
2006 5 10 17 49 31 649566 33.805631 -116.778992 1.180000 19.171625 0.340000
2006 5 10 17 49 33 184179 33.805623 -116.778992 1.180000 19.171625 0.340000
2006 5 10 17 49 37 182518 33.805605 -116.778500 1.170000 18.915111 0.340000
2006 5 10 17 49 40 210757 33.805596 -116.778996 1.190000 19.426721 0.340000
2006 5 10 17 49 42 236163 33.805586 -116.778995 1.180000 19.171625 0.340000
2006 5 10 17 49 43 247092 33.805586 -116.778995 1.180000 19.171625 0.340000
2006 5 10 17 49 47 81641 33.805567 -116.778999 1.190000 19.426721 0.340000
2006 5 10 17 49 48 113956 33.805559 -116.779002 1.180000 19.171625 0.340000
2006 5 10 17 49 49 127035 33.805559 -116.779002 1.180000 19.171625 0.340000
2006 5 10 17 49 52 142956 33.805540 -116.779008 1.190000 19.426721 0.340000
2006 5 10 17 49 54 155371 33.805531 -116.779012 1.190000 19.426721 0.000000
2006 5 10 17 49 55 162983 33.805529 -116.779012 1.180000 19.171625 0.340000
2006 5 10 17 49 55 168648 33.805521 -116.779018 1.180000 19.171625 0.340000
2006 5 10 17 49 57 188793 33.805521 -116.779018 1.180000 19.171625 0.340000
2006 5 10 17 50 0 180299 33.805504 -116.779027 1.190000 19.426721 0.340000
2006 5 10 17 50 0 904601 33.805501 -116.779029 1.190000 19.426721 0.340000
2006 5 10 17 50 1 874869 33.805495 -116.779032 1.180000 19.171625 0.340000
2006 5 10 17 50 2 903129 33.805495 -116.779032 1.180000 19.171625 0.340000
2006 5 10 17 50 5 871875 33.805477 -116.779043 1.180000 19.171625 0.000000
2006 5 10 17 50 6 902565 33.805477 -116.779043 1.190000 19.426721 0.340000
2006 5 10 17 50 7 887120 33.805468 -116.779050 1.180000 19.171625 0.340000
2006 5 10 17 55 0 945601 33.805468 -116.779050 1.190000 19.426721 0.340000
2006 5 10 17 55 2 33001 33.805460 -116.779055 1.190000 19.426721 0.340000
2006 5 10 17 55 3 86515 33.805460 -116.779055 1.190000 19.426721 0.340000
2006 5 10 17 55 4 101576 33.805452 -116.779062 1.180000 19.171625 0.340000
